<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.02.04	16:00:00	0.67232	0.67419	0.67051	0.67374	32093	27364316000	21
2016.02.04	20:00:00	0.67371	0.67418	0.67151	0.67206	14740	13174815000	21
2016.02.05	00:00:00	0.67200	0.67387	0.66904	0.66928	17411	11118999000	21
2016.02.05	04:00:00	0.66928	0.67031	0.66804	0.66840	11899	8096980000	21
2016.02.05	08:00:00	0.66839	0.67221	0.66839	0.67167	18738	21490196000	21
2016.02.05	12:00:00	0.67167	0.67523	0.66578	0.66638	21403	22590225000	21
2016.02.05	16:00:00	0.66638	0.66667	0.66144	0.66199	30860	25823680000	21
2016.02.05	20:00:00	0.66199	0.66366	0.66194	0.66206	9845	10591550000	21
2016.02.08	00:00:00	0.66144	0.66421	0.66131	0.66393	12836	7546900000	21
2016.02.08	04:00:00	0.66394	0.66419	0.66301	0.66339	8700	6015040000	21
2016.02.08	08:00:00	0.66339	0.66584	0.66269	0.66299	17159	21455780000	21
2016.02.08	12:00:00	0.66300	0.66397	0.65917	0.66063	24143	28835582000	21
2016.02.08	16:00:00	0.66063	0.66366	0.66023	0.66330	25997	27561412000	21
2016.02.08	20:00:00	0.66326	0.66356	0.66162	0.66248	14210	12160540000	21
2016.02.09	00:00:00	0.66247	0.66279	0.65885	0.66011	24103	13847750000	21
2016.02.09	04:00:00	0.66011	0.66037	0.65751	0.65953	14538	7945148000	21
2016.02.09	08:00:00	0.65954	0.66281	0.65868	0.65990	21324	18307011000	21
2016.02.09	12:00:00	0.65992	0.66188	0.65622	0.66034	23299	21272160000	21
2016.02.09	16:00:00	0.66035	0.66678	0.66031	0.66538	30743	22660747000	21
2016.02.09	20:00:00	0.66530	0.66545	0.66242	0.66332	19585	13437539000	21
2016.02.10	00:00:00	0.66318	0.66450	0.66090	0.66129	17311	8651250000	0
2016.02.10	04:00:00	0.66129	0.66224	0.66040	0.66108	19779	11536400000	21
2016.02.10	08:00:00	0.66110	0.66658	0.66110	0.66621	24300	27792642000	21
2016.02.10	12:00:00	0.66620	0.66708	0.66405	0.66445	26554	24112282000	21
2016.02.10	16:00:00	0.66445	0.66709	0.66243	0.66527	30299	22997617000	21
2016.02.10	20:00:00	0.66527	0.66940	0.66452	0.66835	14974	13683300000	21
2016.02.11	00:00:00	0.66781	0.67335	0.66704	0.66838	19924	12625180000	0
2016.02.11	04:00:00	0.66837	0.66880	0.66632	0.66695	15218	7832500000	21
2016.02.11	08:00:00	0.66695	0.66829	0.65843	0.66509	28832	22643247000	21
2016.02.11	12:00:00	0.66509	0.66848	0.66372	0.66719	30233	14604468000	21
2016.02.11	16:00:00	0.66720	0.66962	0.66660	0.66810	31788	15835800000	21
2016.02.11	20:00:00	0.66811	0.67166	0.66769	0.67139	21013	12983000000	21
2016.02.12	00:00:00	0.67150	0.67379	0.66739	0.66849	19673	8801450000	21
2016.02.12	04:00:00	0.66846	0.66888	0.66602	0.66704	17074	16800950000	21
2016.02.12	08:00:00	0.66704	0.66787	0.66499	0.66653	23987	17471780000	21
2016.02.12	12:00:00	0.66652	0.66784	0.66319	0.66384	23975	19598910000	21
2016.02.12	16:00:00	0.66384	0.66390	0.66139	0.66305	25271	15751640000	21
2016.02.12	20:00:00	0.66304	0.66311	0.66111	0.66122	7866	6377250000	21
2016.02.15	00:00:00	0.66078	0.66482	0.66078	0.66359	22392	14572004000	0
2016.02.15	04:00:00	0.66358	0.66634	0.66241	0.66601	28822	17611420000	21
2016.02.15	08:00:00	0.66601	0.66754	0.66545	0.66669	27503	19358620000	21
2016.02.15	12:00:00	0.66671	0.66728	0.66591	0.66624	28437	19557150000	21
2016.02.15	16:00:00	0.66624	0.66719	0.66454	0.66532	19302	12696770000	21
