<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.24	1858.02	1875.69	1831.35	1847.59	755117	0	5
2021.01.31	1855.57	1871.78	1784.90	1813.40	814822	0	5
2021.02.07	1817.35	1855.31	1807.77	1824.17	600490	0	5
2021.02.14	1824.88	1827.02	1760.64	1783.05	683202	0	5
2021.02.21	1786.78	1816.01	1717.18	1733.84	968129	0	5
2021.02.28	1737.79	1759.89	1687.28	1700.76	955719	0	5
2021.03.07	1706.24	1739.82	1676.82	1726.92	787385	0	5
2021.03.14	1728.56	1755.46	1719.25	1745.14	695664	0	5
2021.03.21	1743.80	1745.43	1721.63	1732.70	605314	0	5
2021.03.28	1731.17	1732.84	1677.86	1729.49	491085	0	5
2021.04.04	1728.66	1758.66	1721.25	1743.46	513577	0	5
2021.04.11	1742.71	1783.79	1723.70	1776.67	542195	0	5
2021.04.18	1775.67	1797.88	1763.53	1776.48	532590	0	5
2021.04.25	1775.48	1789.98	1756.19	1768.97	494178	0	0
2021.05.02	1766.81	1843.30	1766.04	1830.85	521847	0	0
2021.05.09	1833.04	1845.93	1808.77	1842.56	606858	0	0
2021.05.16	1843.52	1890.09	1843.52	1881.74	643808	0	0
2021.05.23	1881.41	1912.74	1872.71	1903.18	629466	0	0
2021.05.30	1903.74	1916.58	1855.50	1891.51	558035	0	0
2021.06.06	1890.19	1903.67	1869.84	1876.16	552311	0	0
2021.06.13	1876.07	1877.62	1760.91	1764.52	647683	0	0
2021.06.20	1768.64	1794.95	1766.40	1781.11	579197	0	0
2021.06.27	1781.24	1795.04	1750.69	1787.33	403970	0	0
2021.07.04	1787.11	1818.33	1784.47	1808.04	394497	0	0
2021.07.11	1807.97	1834.07	1791.65	1811.51	392692	0	0
2021.07.18	1811.29	1824.92	1789.63	1801.93	491730	0	5
2021.07.25	1802.26	1832.62	1792.36	1814.28	441246	0	5
2021.08.01	1814.60	1831.65	1758.65	1763.18	407972	0	5
2021.08.08	1761.08	1779.79	1683.20	1779.70	454624	0	5
2021.08.15	1779.08	1795.46	1770.80	1780.94	422838	0	5
2021.08.22	1781.52	1819.09	1776.44	1817.85	361756	0	5
2021.08.29	1818.18	1833.95	1801.71	1827.59	300668	0	5
2021.09.05	1828.29	1830.24	1782.43	1787.81	298632	0	5
2021.09.12	1787.35	1808.58	1745.24	1753.92	379670	0	5
2021.09.19	1754.22	1787.21	1737.43	1749.72	435999	0	5
2021.09.26	1749.81	1764.28	1721.65	1760.15	493413	0	5
2021.10.03	1760.79	1781.27	1745.95	1757.10	443992	0	5
2021.10.10	1756.97	1800.57	1750.18	1767.42	433860	0	5
2021.10.17	1767.18	1813.79	1760.31	1792.67	498233	0	5
2021.10.24	1792.93	1810.38	1771.98	1782.98	513052	0	5
2021.10.31	1783.36	1818.27	1758.07	1817.84	451828	0	5
2021.11.07	1815.69	1868.61	1812.46	1864.35	439003	0	5
2021.11.14	1866.79	1877.23	1843.00	1845.70	440565	0	5
2021.11.21	1842.19	1849.15	1778.54	1790.86	467371	0	5
2021.11.28	1788.53	1808.74	1761.97	1783.88	539910	0	5
2021.12.05	1782.00	1793.15	1770.10	1782.82	428326	0	5
2021.12.12	1782.77	1814.28	1752.34	1797.98	445803	0	5
2021.12.19	1800.31	1810.63	1785.00	1807.76	318935	0	5
2021.12.26	1805.97	1828.57	1789.47	1828.27	336703	0	5
2022.01.02	1830.63	1831.82	1782.64	1796.30	481942	0	5
2022.01.09	1794.95	1829.18	1790.36	1817.54	472665	0	5
2022.01.16	1817.35	1847.92	1805.79	1834.63	519032	0	5
2022.01.23	1832.90	1853.90	1780.30	1791.58	625250	0	5
2022.01.30	1788.96	1814.88	1785.57	1807.84	497346	0	5
2022.02.06	1808.53	1865.45	1807.84	1858.98	534603	0	5
2022.02.13	1855.86	1902.51	1844.49	1897.34	607854	0	5
2022.02.20	1902.54	1974.52	1878.00	1888.25	678617	0	5
2022.02.27	1919.79	1970.19	1890.86	1969.74	685253	0	5
2022.03.06	1980.67	2070.30	1958.56	1985.22	781215	0	5
2022.03.13	1979.73	1983.64	1895.01	1920.74	441926	0	5
2022.03.20	1925.11	1966.20	1910.67	1957.24	441165	0	5
2022.03.27	1955.63	1958.52	1890.02	1924.09	565943	0	5
2022.04.03	1924.07	1948.13	1915.15	1946.40	502378	0	5
2022.04.10	1947.60	1981.59	1940.00	1973.19	437384	0	5
2022.04.17	1972.39	1998.43	1926.68	1931.91	611300	0	5
2022.04.24	1932.72	1934.26	1872.04	1896.42	675482	0	0
2022.05.01	1899.29	1909.77	1850.38	1882.37	611618	0	0
2022.05.08	1883.46	1885.59	1799.06	1811.66	680392	0	0
2022.05.15	1814.33	1849.44	1786.84	1845.71	518168	0	0
2022.05.22	1847.95	1869.67	1840.78	1852.98	398743	0	0
