<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.20	1.32083	1.34178	1.31709	1.33861	246514	0	0
2020.09.27	1.33813	1.34201	1.32674	1.33050	246807	0	0
2020.10.04	1.32997	1.33405	1.31098	1.31125	204323	0	0
2020.10.11	1.31267	1.32591	1.30991	1.31954	221623	0	0
2020.10.18	1.31886	1.32036	1.30807	1.31246	219344	0	0
2020.10.25	1.31291	1.33896	1.31281	1.33251	290728	0	0
2020.11.01	1.33090	1.33700	1.30191	1.30599	343689	0	0
2020.11.08	1.30380	1.31723	1.29281	1.31342	279963	0	0
2020.11.15	1.31303	1.31388	1.30340	1.30940	208107	0	0
2020.11.22	1.30820	1.31125	1.29719	1.29906	216708	0	0
2020.11.29	1.29945	1.30095	1.27723	1.27844	284545	0	0
2020.12.06	1.27750	1.28333	1.27066	1.27634	307445	0	0
2020.12.13	1.27488	1.27982	1.26881	1.27815	265131	0	0
2020.12.20	1.27970	1.29566	1.27850	1.28429	295965	0	0
2020.12.27	1.28430	1.28758	1.27142	1.27221	216927	0	0
2021.01.03	1.27198	1.27976	1.26302	1.26931	539000	0	0
2021.01.10	1.26990	1.28354	1.26248	1.27403	399105	0	0
2021.01.17	1.27260	1.27992	1.25889	1.27328	345344	0	0
2021.01.24	1.27055	1.28813	1.26852	1.27811	402190	0	0
2021.01.31	1.27840	1.28697	1.27605	1.27615	371616	0	0
2021.02.07	1.27560	1.27827	1.26606	1.26903	328871	0	0
2021.02.14	1.26820	1.27461	1.25943	1.26162	375167	0	1
2021.02.21	1.26110	1.27432	1.24677	1.27324	610791	0	3
2021.02.28	1.27262	1.27372	1.25750	1.26499	513251	0	2
2021.03.07	1.26450	1.26999	1.24620	1.24803	531891	0	2
2021.03.14	1.24745	1.25474	1.23648	1.25059	413877	0	0
2021.03.21	1.25258	1.26291	1.24733	1.25698	383388	0	0
2021.03.28	1.25690	1.26472	1.25279	1.25720	300011	0	2
2021.04.04	1.25690	1.26344	1.25020	1.25319	299098	0	3
2021.04.11	1.25281	1.26284	1.24768	1.25060	257368	0	0
2021.04.18	1.25030	1.26541	1.24597	1.24764	223974	0	1
2021.04.25	1.24748	1.24904	1.22661	1.22945	202499	0	0
2021.05.02	1.22833	1.23513	1.21255	1.21275	210145	0	0
2021.05.09	1.21201	1.22026	1.20457	1.21056	263578	0	0
2021.05.16	1.21039	1.21444	1.20128	1.20650	243029	0	0
2021.05.23	1.20656	1.21414	1.20290	1.20775	255848	0	0
2021.05.30	1.20641	1.21326	1.20066	1.20724	219720	0	0
2021.06.06	1.20691	1.21769	1.20571	1.21657	227560	0	0
2021.06.13	1.21541	1.24806	1.21278	1.24685	293256	0	0
2021.06.20	1.24591	1.24867	1.22521	1.22985	286323	0	2
2021.06.27	1.22871	1.24499	1.22822	1.23274	261506	0	2
2021.07.04	1.23091	1.25900	1.23021	1.24513	316686	0	2
2021.07.11	1.24411	1.26197	1.24249	1.26175	270081	0	2
2021.07.18	1.26021	1.28068	1.25257	1.25654	309568	0	2
2021.07.25	1.25563	1.26041	1.24223	1.24639	291247	0	2
2021.08.01	1.24741	1.25808	1.24527	1.25547	241289	0	2
2021.08.08	1.25441	1.25889	1.24891	1.25141	203604	0	2
2021.08.15	1.25121	1.29487	1.25111	1.28237	273555	0	2
2021.08.22	1.28091	1.28383	1.25789	1.26141	233704	0	2
2021.08.29	1.26101	1.26534	1.24934	1.25283	262911	0	2
2021.09.05	1.25141	1.27619	1.25118	1.26890	340675	0	2
2021.09.12	1.26801	1.27708	1.26012	1.27694	329574	0	0
2021.09.19	1.27541	1.28958	1.26336	1.26552	362937	0	0
2021.09.26	1.26391	1.27744	1.25936	1.26393	413943	0	0
2021.10.03	1.26444	1.26545	1.24517	1.24740	358405	0	0
2021.10.10	1.24701	1.24984	1.23364	1.23619	248534	0	0
2021.10.17	1.23545	1.24098	1.22878	1.23677	268321	0	0
2021.10.24	1.23641	1.24319	1.23001	1.23826	298035	0	0
2021.10.31	1.23753	1.24795	1.23519	1.24559	298137	0	0
2021.11.07	1.24392	1.26046	1.23871	1.25487	293118	0	0
2021.11.14	1.25351	1.26622	1.24925	1.26433	274781	0	0
2021.11.21	1.26388	1.27995	1.26281	1.27917	327693	0	0
2021.11.28	1.27468	1.28532	1.27126	1.28482	443907	0	0
2021.12.05	1.28186	1.28426	1.26078	1.27238	315579	0	0
2021.12.12	1.27251	1.29369	1.27057	1.28951	337355	0	0
2021.12.19	1.28851	1.29641	1.27861	1.28184	333827	0	0
2021.12.26	1.28031	1.28475	1.26203	1.26439	169303	0	0
2022.01.02	1.26347	1.28133	1.26280	1.26426	250237	0	0
2022.01.09	1.26351	1.26973	1.24532	1.25446	276431	0	0
2022.01.16	1.25341	1.25870	1.24498	1.25845	333474	0	0
2022.01.23	1.25751	1.27968	1.25545	1.27644	606699	0	0
2022.01.30	1.27571	1.27875	1.26503	1.27604	446808	0	0
2022.02.06	1.27448	1.27561	1.26357	1.27320	361763	0	0
2022.02.13	1.27301	1.27838	1.26636	1.27540	452947	0	0
