<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.23	08:00:00	1.08227	1.08326	1.08138	1.08174	23687	0	0
2024.02.23	12:00:00	1.08174	1.08396	1.08168	1.08319	29591	0	0
2024.02.23	16:00:00	1.08319	1.08370	1.08116	1.08247	34421	0	0
2024.02.23	20:00:00	1.08247	1.08295	1.08174	1.08184	12421	0	0
2024.02.26	00:00:00	1.08309	1.08309	1.08125	1.08162	12984	0	0
2024.02.26	04:00:00	1.08164	1.08241	1.08140	1.08230	6585	0	0
2024.02.26	08:00:00	1.08229	1.08405	1.08218	1.08399	23703	0	0
2024.02.26	12:00:00	1.08400	1.08597	1.08383	1.08579	27645	0	0
2024.02.26	16:00:00	1.08580	1.08588	1.08386	1.08451	31790	0	0
2024.02.26	20:00:00	1.08452	1.08527	1.08394	1.08484	16416	0	0
2024.02.27	00:00:00	1.08502	1.08513	1.08449	1.08498	4767	0	0
2024.02.27	04:00:00	1.08499	1.08555	1.08479	1.08517	7528	0	0
2024.02.27	08:00:00	1.08519	1.08661	1.08468	1.08528	27581	0	1
2024.02.27	12:00:00	1.08530	1.08633	1.08416	1.08478	28705	0	0
2024.02.27	16:00:00	1.08478	1.08580	1.08328	1.08507	33534	0	0
2024.02.27	20:00:00	1.08508	1.08567	1.08406	1.08431	14944	0	0
2024.02.28	00:00:00	1.08432	1.08468	1.08374	1.08391	6326	0	0
2024.02.28	04:00:00	1.08392	1.08402	1.08250	1.08268	11356	0	0
2024.02.28	08:00:00	1.08267	1.08294	1.07963	1.07998	31097	0	1
2024.02.28	12:00:00	1.07998	1.08308	1.07992	1.08279	33577	0	0
2024.02.28	16:00:00	1.08279	1.08460	1.08212	1.08382	34792	0	0
2024.02.28	20:00:00	1.08383	1.08407	1.08322	1.08369	11931	0	0
2024.02.29	00:00:00	1.08372	1.08405	1.08277	1.08288	7425	0	0
2024.02.29	04:00:00	1.08288	1.08378	1.08284	1.08353	13478	0	0
2024.02.29	08:00:00	1.08352	1.08521	1.08256	1.08507	29669	0	1
2024.02.29	12:00:00	1.08505	1.08545	1.08217	1.08379	38539	0	0
2024.02.29	16:00:00	1.08378	1.08560	1.07957	1.07998	44311	0	0
2024.02.29	20:00:00	1.07998	1.08113	1.07982	1.08038	17785	0	0
2024.03.01	00:00:00	1.08045	1.08213	1.07963	1.08213	8461	0	0
2024.03.01	04:00:00	1.08212	1.08218	1.08107	1.08119	7379	0	0
2024.03.01	08:00:00	1.08120	1.08200	1.08079	1.08154	23449	0	0
2024.03.01	12:00:00	1.08154	1.08248	1.07982	1.08128	32719	0	0
2024.03.01	16:00:00	1.08128	1.08418	1.07979	1.08376	40939	0	0
2024.03.01	20:00:00	1.08375	1.08433	1.08311	1.08387	14327	0	1
2024.03.04	00:00:00	1.08400	1.08481	1.08290	1.08400	14755	0	0
2024.03.04	04:00:00	1.08400	1.08466	1.08383	1.08442	9001	0	0
2024.03.04	08:00:00	1.08439	1.08580	1.08375	1.08492	30276	0	1
2024.03.04	12:00:00	1.08491	1.08577	1.08400	1.08486	24074	0	0
2024.03.04	16:00:00	1.08487	1.08670	1.08448	1.08578	32557	0	0
2024.03.04	20:00:00	1.08579	1.08606	1.08530	1.08530	11483	0	1
2024.03.05	00:00:00	1.08548	1.08581	1.08472	1.08493	11359	0	1
2024.03.05	04:00:00	1.08493	1.08548	1.08481	1.08527	7963	0	0
