<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.05.02	1304.61	1313.43	1303.88	1304.92	164714	0	14
2018.05.03	1305.61	1318.06	1305.39	1312.19	161484	0	14
2018.05.04	1312.34	1315.32	1307.93	1314.60	138486	0	14
2018.05.07	1314.89	1318.86	1310.21	1314.20	117778	0	14
2018.05.08	1314.30	1317.77	1305.92	1314.67	157331	0	14
2018.05.09	1314.99	1317.38	1304.28	1312.36	150024	0	14
2018.05.10	1312.19	1322.82	1310.72	1321.05	151330	0	14
2018.05.11	1321.28	1325.90	1316.86	1317.93	121865	0	14
2018.05.14	1318.11	1322.29	1312.91	1313.13	113839	0	14
2018.05.15	1314.14	1314.84	1288.66	1290.77	155008	0	14
2018.05.16	1290.69	1296.87	1286.38	1290.48	149270	0	14
2018.05.17	1290.96	1294.34	1284.93	1290.77	142011	0	14
2018.05.18	1290.49	1294.18	1286.06	1292.48	119227	0	14
2018.05.21	1291.52	1293.12	1282.00	1292.48	122414	0	14
2018.05.22	1292.62	1296.09	1287.90	1291.02	125944	0	14
2018.05.23	1291.23	1298.28	1287.54	1293.18	169357	0	14
2018.05.24	1293.90	1306.59	1292.72	1304.25	146932	0	14
2018.05.25	1304.84	1307.75	1299.83	1300.52	145825	0	14
2018.05.28	1299.41	1300.30	1295.48	1298.02	94074	0	14
2018.05.29	1297.64	1306.57	1292.48	1298.64	188420	0	14
2018.05.30	1299.68	1304.28	1295.86	1301.55	187898	0	14
2018.05.31	1301.70	1306.43	1297.26	1298.24	173824	0	10
2018.06.01	1298.89	1300.54	1289.34	1293.27	148261	0	12
2018.06.04	1293.04	1298.08	1290.15	1291.81	104639	0	14
2018.06.05	1292.18	1300.50	1289.69	1296.49	98789	0	14
2018.06.06	1296.84	1301.76	1293.73	1295.95	110400	0	14
2018.06.07	1296.61	1303.09	1294.82	1296.71	121216	0	14
2018.06.08	1297.30	1300.51	1292.05	1298.60	109659	0	14
2018.06.11	1299.10	1302.20	1294.02	1300.35	92238	0	10
2018.06.12	1299.92	1300.23	1292.76	1295.52	101378	0	14
2018.06.13	1295.44	1301.20	1291.82	1299.46	96092	0	14
2018.06.14	1299.85	1309.28	1297.48	1302.25	121003	0	14
2018.06.15	1302.16	1303.07	1275.33	1280.19	129675	0	13
2018.06.18	1279.13	1282.39	1276.99	1278.20	85837	0	14
