<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.02.15	0.71648	0.72293	0.71452	0.72217	99408	75693606000	0
2017.02.16	0.72210	0.72414	0.72040	0.72040	106915	92124356000	0
2017.02.17	0.72077	0.72191	0.71569	0.71569	90310	82378701000	0
2017.02.20	0.71838	0.71943	0.71688	0.71855	59209	45193425000	0
2017.02.21	0.71855	0.71859	0.71288	0.71587	80943	62699880000	21
2017.02.22	0.71550	0.71982	0.71442	0.71897	89769	71447375000	0
2017.02.23	0.71836	0.72457	0.71725	0.72267	91997	72975560000	0
2017.02.24	0.72267	0.72369	0.71727	0.71727	83137	72569389000	21
2017.02.27	0.71970	0.72269	0.71859	0.71886	80186	73711750000	0
2017.02.28	0.71886	0.72362	0.71761	0.71910	84841	63885813000	21
2017.03.01	0.71906	0.71921	0.70991	0.71394	114010	79904830000	0
2017.03.02	0.71378	0.71492	0.70491	0.70608	94998	78507792000	0
2017.03.03	0.70604	0.70652	0.70013	0.70138	103206	89331551000	21
2017.03.06	0.70178	0.70445	0.69900	0.69921	80292	69573979000	20
2017.03.07	0.69916	0.70173	0.69508	0.69527	81927	67686501000	20
2017.03.08	0.69496	0.69768	0.69038	0.69135	90341	68346875000	0
2017.03.09	0.69133	0.69163	0.68888	0.68985	93095	70410713000	21
2017.03.10	0.68992	0.69467	0.68900	0.69180	89689	64556623000	0
2017.03.13	0.69321	0.69486	0.69123	0.69216	76790	57316177000	21
2017.03.14	0.69217	0.69390	0.68927	0.69204	77826	61172197000	21
2017.03.15	0.69201	0.70476	0.69185	0.70097	98608	72107362000	0
2017.03.16	0.70099	0.70415	0.69674	0.69830	99805	79695706000	21
2017.03.17	0.69830	0.70393	0.69743	0.70163	73979	57887495000	0
2017.03.20	0.70160	0.70726	0.70149	0.70530	72070	53595398000	20
2017.03.21	0.70532	0.70890	0.70312	0.70410	87334	67979078000	21
2017.03.22	0.70410	0.70719	0.70152	0.70405	94429	73784106000	21
2017.03.23	0.70405	0.70545	0.70221	0.70279	88014	69192437000	21
2017.03.24	0.70279	0.70420	0.69935	0.70042	79818	67313440000	0
2017.03.27	0.70296	0.70670	0.70222	0.70433	82064	69126589000	0
2017.03.28	0.70441	0.70483	0.70056	0.70129	76250	61301665000	21
2017.03.29	0.70082	0.70378	0.69914	0.70289	67855	48014029000	0
2017.03.30	0.70289	0.70431	0.69903	0.69903	68498	54476711000	21
2017.03.31	0.69915	0.70160	0.69751	0.69818	70205	53131622000	0
2017.04.03	0.69893	0.70145	0.69845	0.70133	60021	47955938000	21
2017.04.04	0.70115	0.70218	0.69685	0.69715	65720	47633166000	0
2017.04.05	0.69695	0.69830	0.69382	0.69620	69760	58300094000	21
2017.04.06	0.69589	0.69890	0.69572	0.69683	71929	53862144000	21
2017.04.07	0.69680	0.69923	0.69258	0.69258	82933	58183929000	21
2017.04.10	0.69295	0.69644	0.69197	0.69597	63357	50365124000	21
2017.04.11	0.69576	0.69680	0.69291	0.69574	67669	51037411000	21
2017.04.12	0.69554	0.69739	0.69083	0.69641	75936	57109312000	21
2017.04.13	0.69605	0.70145	0.69595	0.69967	79000	60647654000	21
2017.04.14	0.69916	0.70090	0.69522	0.69779	45227	28303618000	0
2017.04.17	0.69871	0.70353	0.69775	0.70054	60505	49754654000	0
2017.04.18	0.69941	0.70419	0.69936	0.70409	77544	59658272000	21
2017.04.19	0.70406	0.70517	0.69953	0.70020	66954	51594284000	21
2017.04.20	0.70005	0.70509	0.69983	0.70090	70970	53274997000	21
2017.04.21	0.70089	0.70348	0.69824	0.70070	58697	44616478000	21
2017.04.24	0.70439	0.70462	0.70092	0.70133	60580	45847133000	0
2017.04.25	0.70100	0.70155	0.69400	0.69476	65577	48276787000	0
2017.04.26	0.69452	0.69554	0.68710	0.68893	83224	63587678000	21
2017.04.27	0.68855	0.69194	0.68471	0.68738	72178	53090980000	0
2017.04.28	0.68711	0.68896	0.68506	0.68613	65262	46617962000	21
2017.05.01	0.68548	0.69224	0.68506	0.69084	50476	37250703000	0
2017.05.02	0.69021	0.69397	0.69014	0.69344	60272	47646137000	0
2017.05.03	0.69325	0.69676	0.68661	0.68770	71077	57956843000	0
